productId,baseName,variantName,description,category,basePrice
OIQ-3256,MELAMINE 99% (Pure) 500 gm,,,Lab Chem and Reagents,650
OIQ-3257,MELDOLA'S BLUE (C.I.NO. 51175) 5 gm,,,Lab Chem and Reagents,1500
OIQ-3258,MELDOLA'S BLUE (C.I.NO. 51175) 25 gm,,,Lab Chem and Reagents,6400
OIQ-3259,D (+) MELIBIOSE (For Bacteriology) 1 gm,,,Lab Chem and Reagents,1400
OIQ-3260,D (+) MELIBIOSE (For Bacteriology) 5 gm,,,Lab Chem and Reagents,5500
OIQ-3261,MENADIONE (For Biochemistry) (Vitamin K) 25 gm,,,Lab Chem and Reagents,1200
OIQ-3262,MENADIONE (For Biochemistry) (Vitamin K) 100 gm,,,Lab Chem and Reagents,3600
OIQ-3263,MENADIONE SODIUM BISULPHITE 95% Pure 25 gm,,,Lab Chem and Reagents,1650
OIQ-3264,MENADIONE SODIUM BISULPHITE 95% Pure 100 gm,,,Lab Chem and Reagents,5600
OIQ-3265,MENTHOL CRYSTALS 99% Extra Pure 100 gm,,,Lab Chem and Reagents,1400
OIQ-3266,MENTHOL CRYSTALS 99% Extra Pure 250 gm,,,Lab Chem and Reagents,3300
OIQ-3267,MENTHOL CRYSTALS 99% Extra Pure 500 gm,,,Lab Chem and Reagents,6500
OIQ-3268,2-MERCAPTOBENZIMIDAZOLE 98% (For Synthesis) 250 gm,,,Lab Chem and Reagents,850
OIQ-3269,2-MERCAPTOBENZIMIDAZOLE 98% (For Synthesis) 1 kg,,,Lab Chem and Reagents,3100
OIQ-3270,2-MERCAPTOBENZOIC ACID 99% AR 100 gm,,,Lab Chem and Reagents,5200
OIQ-3271,2-MERCAPTOBENZOIC ACID 99% AR 500 gm,,,Lab Chem and Reagents,9250
OIQ-3272,2-MERCAPTOBENZOTHIAZOLE 98% AR 25 gm,,,Lab Chem and Reagents,200
OIQ-3273,2-MERCAPTOBENZOTHIAZOLE 98% AR 100 gm,,,Lab Chem and Reagents,700
OIQ-3274,2-MERCAPTOBENZOTHIAZOLE 98% AR 500 gm,,,Lab Chem and Reagents,2200
OIQ-3275,2-MERCAPTOETHANOL 98% (For Synthesis) 100 ml,,,Lab Chem and Reagents,600
OIQ-3276,2-MERCAPTOETHANOL 98% (For Synthesis) 500 ml,,,Lab Chem and Reagents,2500
OIQ-3277,2-MERCAPTOETHANOL 99% AR 100 ml,,,Lab Chem and Reagents,900
OIQ-3278,2-MERCAPTOETHANOL 99% AR 250 ml,,,Lab Chem and Reagents,1800
OIQ-3279,MERCURY METAL 99% Extra Pure 100 gm,,,Lab Chem and Reagents,4400
OIQ-3280,MERCURY METAL 99% Extra Pure 250 gm,,,Lab Chem and Reagents,10400
OIQ-3281,MERCURY METAL 99% Extra Pure 500 gm,,,Lab Chem and Reagents,19400
OIQ-3282,MERCURY METAL 99.5% AR 100 gm,,,Lab Chem and Reagents,4580
OIQ-3283,MERCURY METAL 99.5% AR 250 gm,,,Lab Chem and Reagents,10900
OIQ-3284,MERCURY METAL 99.5% AR 500 gm,,,Lab Chem and Reagents,20300
OIQ-3285,"MERCURY AAS STANDARD SOLUTION
1000 mg/L Hg In Diluted HNO3  100 ml",,,Lab Chem and Reagents,2800
OIQ-3286,"MERCURY AAS STANDARD SOLUTION
1000 mg/L Hg In Diluted HNO3  500 ml",,,Lab Chem and Reagents,6500
OIQ-3287,MERCURIC ACETATE 98.5% Extra Pure 50 gm,,,Lab Chem and Reagents,3000
OIQ-3288,MERCURIC ACETATE 98.5% Extra Pure 100 gm,,,Lab Chem and Reagents,5700
OIQ-3289,MERCURIC ACETATE 98.5% Extra Pure 250 gm,,,Lab Chem and Reagents,13000
OIQ-3290,MERCURIC ACETATE 99% AR 50 gm,,,Lab Chem and Reagents,3200
OIQ-3291,MERCURIC ACETATE 99% AR 100 gm,,,Lab Chem and Reagents,6000
OIQ-3292,MERCURIC ACETATE 99% AR 250 gm,,,Lab Chem and Reagents,13500
OIQ-3293,MERCURIC AMMONIUM CHLORIDE 98.3% 25 gm,,,Lab Chem and Reagents,1300
OIQ-3294,MERCURIC AMMONIUM CHLORIDE 98.3% 100 gm,,,Lab Chem and Reagents,4400
OIQ-3295,MERCURIC AMMONIUM CHLORIDE 98.3% 500 gm,,,Lab Chem and Reagents,16500
OIQ-3296,MERCURIC AMMONIUM THIOCYANATE 99% AR 25 gm,,,Lab Chem and Reagents,1900
OIQ-3297,MERCURIC AMMONIUM THIOCYANATE 99% AR 100 gm,,,Lab Chem and Reagents,7300
OIQ-3298,MERCURIC AMMONIUM THIOCYANATE 99% AR 500 gm,,,Lab Chem and Reagents,24800
OIQ-3299,MERCURIC AMMONIUM THIOCYANATE SOLUTION 500ml,,,Lab Chem and Reagents,2000
OIQ-3300,MERCURIC BROMIDE 99% AR 25 gm,,,Lab Chem and Reagents,1700
OIQ-3301,MERCURIC BROMIDE 99% AR 100 gm,,,Lab Chem and Reagents,5800
OIQ-3302,MERCURIC BROMIDE 99% AR 250 gm,,,Lab Chem and Reagents,12000
OIQ-3303,MERCURIC CHLORIDE 98% Extra Pure 25 gm,,,Lab Chem and Reagents,1200
OIQ-3304,MERCURIC CHLORIDE 98% Extra Pure 100 gm,,,Lab Chem and Reagents,4000
OIQ-3305,MERCURIC CHLORIDE 98% Extra Pure 250 gm,,,Lab Chem and Reagents,9500
OIQ-3306,MERCURIC CHLORIDE 98% Extra Pure 500 gm,,,Lab Chem and Reagents,18000
OIQ-3307,MERCURIC CHLORIDE 99.5% AR 25 gm,,,Lab Chem and Reagents,1400
OIQ-3308,MERCURIC CHLORIDE 99.5% AR 100 gm,,,Lab Chem and Reagents,4400
OIQ-3309,MERCURIC CHLORIDE 99.5% AR 250 gm,,,Lab Chem and Reagents,10200
OIQ-3310,MERCURIC CHLORIDE 5% SOLUTION 125 ml,,,Lab Chem and Reagents,400
OIQ-3311,MERCURIC CHLORIDE 5% SOLUTION 500 ml,,,Lab Chem and Reagents,1200
OIQ-3312,MERCURIC IODIDE RED 99% Extra Pure 25 gm,,,Lab Chem and Reagents,1400
OIQ-3313,MERCURIC IODIDE RED 99% Extra Pure 100 gm,,,Lab Chem and Reagents,4700
OIQ-3314,MERCURIC IODIDE RED 99% Extra Pure 250 gm,,,Lab Chem and Reagents,10300
OIQ-3315,MERCURIC IODIDE RED 99% AR 25 gm,,,Lab Chem and Reagents,1500
OIQ-3316,MERCURIC IODIDE RED 99% AR 100 gm,,,Lab Chem and Reagents,4800
OIQ-3317,MERCURIC IODIDE RED 99% AR 250 gm,,,Lab Chem and Reagents,11200
OIQ-3318,MERCURIC NITRATE 98% Extra Pure 25 gm,,,Lab Chem and Reagents,1550
OIQ-3319,MERCURIC NITRATE 98% Extra Pure 100 gm,,,Lab Chem and Reagents,4800
OIQ-3320,MERCURIC NITRATE 98% Extra Pure 250 gm,,,Lab Chem and Reagents,11200
OIQ-3321,MERCURIC NITRATE 98.5% AR 25 gm,,,Lab Chem and Reagents,1600
OIQ-3322,MERCURIC NITRATE 98.5% AR 100 gm,,,Lab Chem and Reagents,5000
OIQ-3323,MERCURIC NITRATE 98.5% AR 250 gm,,,Lab Chem and Reagents,11500
OIQ-3324,MERCURIC OXIDE RED 99% Extra Pure 25 gm,,,Lab Chem and Reagents,1550
OIQ-3325,MERCURIC OXIDE RED 99% Extra Pure 100 gm,,,Lab Chem and Reagents,5200
OIQ-3326,MERCURIC OXIDE RED 99% Extra Pure 250 gm,,,Lab Chem and Reagents,12700
OIQ-3327,MERCURIC OXIDE RED 99% Extra Pure 500 gm,,,Lab Chem and Reagents,24500
OIQ-3328,MERCURIC OXIDE RED 99% AR 25 gm,,,Lab Chem and Reagents,1680
OIQ-3329,MERCURIC OXIDE RED 99% AR 100 gm,,,Lab Chem and Reagents,5500
OIQ-3330,MERCURIC OXIDE RED 99% AR 500 gm,,,Lab Chem and Reagents,26000
OIQ-3331,MERCURIC OXIDE YELLOW 99% Extra Pure 25 gm,,,Lab Chem and Reagents,1500
OIQ-3332,MERCURIC OXIDE YELLOW 99% Extra Pure 100 gm,,,Lab Chem and Reagents,5200
OIQ-3333,MERCURIC OXIDE YELLOW 99% Extra Pure 250 gm,,,Lab Chem and Reagents,12500
OIQ-3334,MERCURIC OXIDE YELLOW 99% Extra Pure 500 gm,,,Lab Chem and Reagents,24000
OIQ-3335,MERCURIC OXIDE YELLOW 99.3% AR 100 gm,,,Lab Chem and Reagents,5300
OIQ-3336,MERCURIC OXIDE YELLOW 99.3% AR 250 gm,,,Lab Chem and Reagents,12500
OIQ-3337,MERCURIC POTASSIUM IODIDE 25 gm,,,Lab Chem and Reagents,3500
OIQ-3338,MERCURIC POTASSIUM IODIDE 100 gm,,,Lab Chem and Reagents,13400
OIQ-3339,MERCURIC POTASSIUM IODIDE SOLUTION 125 ml,,,Lab Chem and Reagents,580
OIQ-3340,MERCURIC POTASSIUM IODIDE SOLUTION 500 ml,,,Lab Chem and Reagents,1700
OIQ-3341,MERCURIC SULPHATE 98% Extra Pure 25 gm,,,Lab Chem and Reagents,1400
OIQ-3342,MERCURIC SULPHATE 98% Extra Pure 100 gm,,,Lab Chem and Reagents,4500
OIQ-3343,MERCURIC SULPHATE 98% Extra Pure 250 gm,,,Lab Chem and Reagents,10600
OIQ-3344,MERCURIC SULPHATE 98% AR 25 gm,,,Lab Chem and Reagents,1600
OIQ-3345,MERCURIC SULPHATE 98% AR 100 gm,,,Lab Chem and Reagents,4600
OIQ-3346,MERCURIC SULPHATE 98% AR 250 gm,,,Lab Chem and Reagents,11000
OIQ-3347,MERCURIC SULPHIDE RED 99% AR 25 gm,,,Lab Chem and Reagents,3400
OIQ-3348,MERCURIC SULPHIDE RED 99% AR 100 gm,,,Lab Chem and Reagents,9700
OIQ-3349,MERCURIC SULPHIDE BLACK 99% AR 25 gm,,,Lab Chem and Reagents,3650
OIQ-3350,MERCURIC SULPHIDE BLACK 99% AR 100 gm,,,Lab Chem and Reagents,10000
OIQ-3351,MERCURIC THIOCYANATE 99% AR 25 gm,,,Lab Chem and Reagents,1550
OIQ-3352,MERCURIC THIOCYANATE 99% AR 100 gm,,,Lab Chem and Reagents,5350
OIQ-3353,MERCURIC THIOCYANATE 99% AR 500 gm,,,Lab Chem and Reagents,26000
OIQ-3354,MERCUROCHROME 97.5% Extra Pure 25 gm,,,Lab Chem and Reagents,1100
OIQ-3355,MERCUROCHROME 97.5% Extra Pure 100 gm,,,Lab Chem and Reagents,4100
OIQ-3356,MERCUROUS CHLORIDE 99% Extra Pure (CALOMEL) 25 gm,,,Lab Chem and Reagents,1550
OIQ-3357,MERCUROUS CHLORIDE 99% Extra Pure (CALOMEL) 100 gm,,,Lab Chem and Reagents,5000
OIQ-3358,MERCUROUS CHLORIDE 99% Extra Pure (CALOMEL) 250 gm,,,Lab Chem and Reagents,12200
OIQ-3359,MERCUROUS CHLORIDE 99% Extra Pure (CALOMEL) 500 gm,,,Lab Chem and Reagents,23500
OIQ-3360,MERCUROUS CHLORIDE 99.5% AR 25 gm,,,Lab Chem and Reagents,1600
OIQ-3361,MERCUROUS CHLORIDE 99.5% AR 100 gm,,,Lab Chem and Reagents,5000
OIQ-3362,MERCUROUS CHLORIDE 99.5% AR 250 gm,,,Lab Chem and Reagents,12600
OIQ-3363,MERCUROUS CHLORIDE 99.5% AR 500 gm,,,Lab Chem and Reagents,24000
OIQ-3364,MERCUROUS NITRATE 95% Extra Pure 25 gm,,,Lab Chem and Reagents,1500
OIQ-3365,MERCUROUS NITRATE 95% Extra Pure 100 gm,,,Lab Chem and Reagents,5100
OIQ-3366,MERCUROUS NITRATE 95% Extra Pure 250 gm,,,Lab Chem and Reagents,12300
OIQ-3367,MERCUROUS NITRATE 95% Extra Pure 500 gm,,,Lab Chem and Reagents,24000
OIQ-3368,MERCUROUS NITRATE 98% AR 25 gm,,,Lab Chem and Reagents,1600
OIQ-3369,MERCUROUS NITRATE 98% AR 100 gm,,,Lab Chem and Reagents,5400
OIQ-3370,MERCUROUS NITRATE 98% AR 250 gm,,,Lab Chem and Reagents,13000
OIQ-3371,MERCUROUS NITRATE 0.1M (0.1N) SOLUTION 500 ml,,,Lab Chem and Reagents,2350
OIQ-3372,MERCUROUS SULPHATE 96% Extra Pure (Mercury (I) Sulphate) 25 gm,,,Lab Chem and Reagents,1550
OIQ-3373,MES BUFFER (Monohydrate) 99% (Biological Buffer) 25 gm,,,Lab Chem and Reagents,1200
OIQ-3374,MES BUFFER (Monohydrate) 99% (Biological Buffer) 100 gm,,,Lab Chem and Reagents,4000
OIQ-3375,METANILIC ACID 98% Pure 250 gm,,,Lab Chem and Reagents,650
OIQ-3376,METANIL YELLOW AR (C.I.NO.13065) 25 gm,,,Lab Chem and Reagents,170
OIQ-3377,METANIL YELLOW AR (C.I.NO.13065) 100 gm,,,Lab Chem and Reagents,400
OIQ-3378,METANIL YELLOW AR (C.I.NO.13065) 1 kg,,,Lab Chem and Reagents,3000
OIQ-3379,METHACRYLIC ACID 99% (For Synthesis) 500 ml,,,Lab Chem and Reagents,950
OIQ-3380,METHACRYLIC ACID 99% (For Synthesis) 2.5 Ltr.,,,Lab Chem and Reagents,4200
OIQ-3381,DL-METHIONINE 99% (For Biochemistry) 100 gm,,,Lab Chem and Reagents,470
OIQ-3382,DL-METHIONINE 99% (For Biochemistry) 500 gm,,,Lab Chem and Reagents,1600
OIQ-3383,L-METHIONINE 99% (For Biochemistry) 25 gm,,,Lab Chem and Reagents,280
OIQ-3384,L-METHIONINE 99% (For Biochemistry) 100 gm,,,Lab Chem and Reagents,1000
OIQ-3385,L-METHIONINE 99% (For Biochemistry) 500 gm,,,Lab Chem and Reagents,4700
OIQ-3386,4-METHOXYPHENOL (For Synthesis) 100 gm,,,Lab Chem and Reagents,850
OIQ-3387,4-METHOXYPHENOL (For Synthesis) 250 gm,,,Lab Chem and Reagents,1900
OIQ-3388,METHYL ACETATE 99% (For Synthesis) 500 ml,,,Lab Chem and Reagents,700
OIQ-3389,METHYL ACETATE 99% (For Synthesis) 2.5 Ltr.,,,Lab Chem and Reagents,2800
OIQ-3390,METHYL ACETATE 99% AR 500 ml,,,Lab Chem and Reagents,800
OIQ-3391,METHYL ACETATE 99% AR 2.5LTR,,,Lab Chem and Reagents,3400
OIQ-3392,METHYL ACETOACETATE 98% (For Synthesis) 500 ml,,,Lab Chem and Reagents,700
OIQ-3393,METHYL ACETOACETATE 98% (For Synthesis) 2.5 Ltr.,,,Lab Chem and Reagents,3300
OIQ-3394,METHYL ACRYLATE 99% (For Synthesis) 500 ml,,,Lab Chem and Reagents,650
OIQ-3395,METHYL ACRYLATE 99% (For Synthesis) 2.5 Ltr.,,,Lab Chem and Reagents,2800
OIQ-3396,METHYLAMINE SOLUTION 40% (For Synthesis) 500 ml,,,Lab Chem and Reagents,260
OIQ-3397,METHYLAMINE SOLUTION 40% (For Synthesis) 2.5 Ltr.,,,Lab Chem and Reagents,1000
OIQ-3398,N-METHYL ANILINE (MONO) 98% (For Synthesis) 500 ml,,,Lab Chem and Reagents,1000
OIQ-3399,N-METHYL ANILINE (MONO) 98% (For Synthesis) 2.5 Ltr.,,,Lab Chem and Reagents,4000
OIQ-3400,METHYL ANTHRANILATE 98% (For Synthesis) 500 ml,,,Lab Chem and Reagents,1650
OIQ-3401,METHYL ANTHRANILATE 98% (For Synthesis) 2.5 Ltr.,,,Lab Chem and Reagents,7500
OIQ-3402,METHYL BENZOATE 99% (For Synthesis) 500 ml,,,Lab Chem and Reagents,1020
OIQ-3403,METHYL BLUE (For Microscopy) (C.I.NO.42780) 25 gm,,,Lab Chem and Reagents,600
OIQ-3404,METHYL BLUE (For Microscopy) (C.I.NO.42780) 100 gm,,,Lab Chem and Reagents,2100
OIQ-3405,METHYL BLUE STAINING SOLUTION 125 ml,,,Lab Chem and Reagents,330
OIQ-3406,METHYL BLUE STAINING SOLUTION 500 ml,,,Lab Chem and Reagents,1100
OIQ-3407,METHYL BUTYRATE 99% 500 gm,,,Lab Chem and Reagents,4000
OIQ-3408,METHYL CELLOSOLVE 99% (For Synthesis) 500 ml,,,Lab Chem and Reagents,650
OIQ-3409,METHYL CELLOSOLVE 99% (For Synthesis) 2.5 Ltr.,,,Lab Chem and Reagents,2800
OIQ-3410,"METHYL CELLOSOLVE 99.5% AR (2-Methoxy Ethanol, Ethylene Glycol Mono Methyl Ether) 500 ml",,,Lab Chem and Reagents,720
OIQ-3411,"METHYL CELLOSOLVE 99.5% AR (2-Methoxy Ethanol, Ethylene Glycol Mono Methyl Ether) 2.5LTR",,,Lab Chem and Reagents,3150
OIQ-3412,METHYL CELLULOSE (High Viscosity)  4000 CPS 250 gm,,,Lab Chem and Reagents,1300
OIQ-3413,METHYL CELLULOSE (High Viscosity)  4000 CPS 500 gm,,,Lab Chem and Reagents,2500
OIQ-3414,METHYL CINNAMATE 99% 500 ml,,,Lab Chem and Reagents,8400
OIQ-3415,"N,N-METHYLENE BISACRYLAMIDE 99% AR  (For Electrophoresis) 25 gm",,,Lab Chem and Reagents,430
OIQ-3416,"N,N-METHYLENE BISACRYLAMIDE 99% AR  (For Electrophoresis) 100 gm",,,Lab Chem and Reagents,1300
OIQ-3417,METHYLENE BLUE (For Microscopy) (C.I.NO.52015) 25 gm,,,Lab Chem and Reagents,440
OIQ-3418,METHYLENE BLUE (For Microscopy) (C.I.NO.52015) 100 gm,,,Lab Chem and Reagents,1520
OIQ-3419,METHYLENE BLUE (For Microscopy) (C.I.NO.52015) 1 kg,,,Lab Chem and Reagents,14000
OIQ-3420,METHYLENE BLUE 95% AR (C.I.NO.52015) 25 gm,,,Lab Chem and Reagents,480
OIQ-3421,METHYLENE BLUE 95% AR (C.I.NO.52015) 100 gm,,,Lab Chem and Reagents,1700
OIQ-3422,"METHYLENE BLUE STANING SOLUTION
(Loffler's) 125 ml",,,Lab Chem and Reagents,150
OIQ-3423,"METHYLENE BLUE STANING SOLUTION
(Loffler's) 500 ml",,,Lab Chem and Reagents,460
OIQ-3424,"METHYLENE BLUE STANING SOLUTION
(Aqueous) 125 ml",,,Lab Chem and Reagents,140
OIQ-3425,"METHYLENE BLUE STANING SOLUTION
(Aqueous) 500 ml",,,Lab Chem and Reagents,400
OIQ-3426,METHYL EUGENOL 98% For Synthesis 100 ml,,,Lab Chem and Reagents,1250
OIQ-3427,METHYL EUGENOL 98% For Synthesis 500 ml,,,Lab Chem and Reagents,6400
OIQ-3428,METHYL GREEN (For Microscopy) (C.I.NO.42590) 5 gm,,,Lab Chem and Reagents,700
OIQ-3429,METHYL GREEN (For Microscopy) (C.I.NO.42590) 10 gm,,,Lab Chem and Reagents,1350
OIQ-3430,METHYL GREEN (For Microscopy) (C.I.NO.42590) 25 gm,,,Lab Chem and Reagents,3200
OIQ-3431,METHYL GREEN (For Microscopy) (C.I.NO.42590) 100 gm,,,Lab Chem and Reagents,10800
OIQ-3432,METHYL GREEN STAIN SOLUTION (Aqueous) 125 ml,,,Lab Chem and Reagents,500
OIQ-3433,METHYL GREEN STAIN SOLUTION (Aqueous) 500 ml,,,Lab Chem and Reagents,1100
OIQ-3434,METHYL GREEN STAIN SOLUTION (ALCOHOLIC) 125 ml,,,Lab Chem and Reagents,700
OIQ-3435,METHYL-P-HYDROXYBENZOATE 99% Extra Pure 500 gm,,,Lab Chem and Reagents,1300
OIQ-3436,METHYL-P-HYDROXYBENZOATE 99% Extra Pure 5 kg,,,Lab Chem and Reagents,12000
OIQ-3437,METHYL-P-HYDROXYBENZOATE SODIUM SALT 99% 500 gm,,,Lab Chem and Reagents,1500
OIQ-3438,METHYL-P-HYDROXYBENZOATE SODIUM SALT 99% 5 kg,,,Lab Chem and Reagents,13700
OIQ-3439,METHYL IODIDE 99% (For Synthesis) 100 ml,,,Lab Chem and Reagents,6200
OIQ-3440,METHYL IODIDE 99% (For Synthesis) 250 ml,,,Lab Chem and Reagents,14200
OIQ-3441,METHYL ISO BUTYL KETONE 99% (For Synthesis) 500 ml,,,Lab Chem and Reagents,600
OIQ-3442,METHYL ISO BUTYL KETONE 99% (For Synthesis) 2.5 Ltr.,,,Lab Chem and Reagents,2550
OIQ-3443,METHYL ISO BUTYL KETONE 99% AR 500 ml,,,Lab Chem and Reagents,700
OIQ-3444,METHYL ISO BUTYL KETONE 99% AR 2.5 Ltr.,,,Lab Chem and Reagents,2800
OIQ-3445,METHYL METHACRYLATE (For Synthesis) 500 ml,,,Lab Chem and Reagents,670
OIQ-3446,METHYL METHACRYLATE (For Synthesis) 2.5 Ltr.,,,Lab Chem and Reagents,3000
OIQ-3447,METHYL ORANGE INDICATOR AR (C.I.NO.13025) 25 gm,,,Lab Chem and Reagents,150
OIQ-3448,METHYL ORANGE INDICATOR AR (C.I.NO.13025) 100 gm,,,Lab Chem and Reagents,390
OIQ-3449,METHYL ORANGE INDICATOR AR (C.I.NO.13025) 1 kg,,,Lab Chem and Reagents,3800
OIQ-3450,METHYL ORANGE INDICATOR SOLUTION 125 ml,,,Lab Chem and Reagents,120
OIQ-3451,METHYL ORANGE INDICATOR SOLUTION 500 ml,,,Lab Chem and Reagents,370
OIQ-3452,N-METHYL-2-PYRROLIDONE 98% (For Synthesis) 500 ml,,,Lab Chem and Reagents,1350
OIQ-3453,N-METHYL-2-PYRROLIDONE 98% (For Synthesis) 2.5 Ltr.,,,Lab Chem and Reagents,6100
OIQ-3454,METHYL RED INDICATOR AR (C.I.NO.13020) 25 gm,,,Lab Chem and Reagents,280
OIQ-3455,METHYL RED INDICATOR AR (C.I.NO.13020) 100 gm,,,Lab Chem and Reagents,900
OIQ-3456,METHYL RED INDICATOR AR (C.I.NO.13020) 1 kg,,,Lab Chem and Reagents,7600
OIQ-3457,METHYL RED 0.1% INDICATOR SOLUTION 125 ml,,,Lab Chem and Reagents,110
OIQ-3458,METHYL RED 0.1% INDICATOR SOLUTION 500 ml,,,Lab Chem and Reagents,380
OIQ-3459,METHYL RED SODIUM SALT (Water Soluble) 25 gm,,,Lab Chem and Reagents,350
OIQ-3460,METHYL RED SODIUM SALT (Water Soluble) 100 gm,,,Lab Chem and Reagents,1250
OIQ-3461,METHYL RED SODIUM SALT (Water Soluble) 1 kg,,,Lab Chem and Reagents,9500
OIQ-3462,METHYL SALICYLATE 99% (For Synthesis) 500 ml,,,Lab Chem and Reagents,1050
OIQ-3463,METHYL SALICYLATE 99% (For Synthesis) 2.5 Ltr.,,,Lab Chem and Reagents,4800
OIQ-3464,METHYL THYMOL BLUE AR (pH Indicator) 5 gm,,,Lab Chem and Reagents,260
OIQ-3465,METHYL THYMOL BLUE AR (pH Indicator) 25 gm,,,Lab Chem and Reagents,1000
OIQ-3466,METHYL THYMOL BLUE COMPLEXONE 1 gm,,,Lab Chem and Reagents,900
OIQ-3467,METHYL THYMOL BLUE COMPLEXONE 5 gm,,,Lab Chem and Reagents,3600
OIQ-3468,METHYL VIOLET (For Microscopy) (C.I.NO.42535) 25 gm,,,Lab Chem and Reagents,190
OIQ-3469,METHYL VIOLET (For Microscopy) (C.I.NO.42535) 100 gm,,,Lab Chem and Reagents,500
OIQ-3470,METHYL VIOLET (For Microscopy) (C.I.NO.42535) 1 kg,,,Lab Chem and Reagents,4100
OIQ-3471,METHYL VIOLET INDICATOR SOLUTION 125 ml,,,Lab Chem and Reagents,130
OIQ-3472,METHYL VIOLET INDICATOR SOLUTION 500 ml,,,Lab Chem and Reagents,380
OIQ-3473,METOL 99% AR (for Photographic Purpose) 100 gm,,,Lab Chem and Reagents,1060
OIQ-3474,METOL 99% AR (for Photographic Purpose) 500 gm,,,Lab Chem and Reagents,4200
OIQ-3475,MICROCOSMIC SALT 99% Extra Pure 500 gm,,,Lab Chem and Reagents,4800
OIQ-3476,MILLION'S REAGENT 125 ml,,,Lab Chem and Reagents,800
OIQ-3477,MILLION'S REAGENT 500 ml,,,Lab Chem and Reagents,3200
OIQ-3478,MOLECULAR SIEVES 3Ax1.5mm 250 gm,,,Lab Chem and Reagents,650
OIQ-3479,MOLECULAR SIEVES 3Ax1.5mm 5 kg,,,Lab Chem and Reagents,8400
OIQ-3480,MOLECULAR SIEVES 4Ax1.5mm 250 gm,,,Lab Chem and Reagents,650
OIQ-3481,MOLECULAR SIEVES 4Ax1.5mm 5 kg,,,Lab Chem and Reagents,8000
OIQ-3482,MOLECULAR SIEVES 5Ax1.5mm 250 gm,,,Lab Chem and Reagents,650
OIQ-3483,MOLECULAR SIEVES 5Ax1.5mm 5 kg,,,Lab Chem and Reagents,8000
OIQ-3484,MOLECULAR SIEVES 13x1.5mm 250 gm,,,Lab Chem and Reagents,950
OIQ-3485,MOLECULAR SIEVES 13x1.5mm 5 kg,,,Lab Chem and Reagents,9500
OIQ-3486,MOLISCH'S REAGENT 125 ml,,,Lab Chem and Reagents,300
OIQ-3487,MOLISCH'S REAGENT 500 ml,,,Lab Chem and Reagents,1050
OIQ-3488,MOLYBDENUM (Metal) POWDER Extra Pure 25 gm,,,Lab Chem and Reagents,2000
OIQ-3489,MOLYBDENUM (Metal) POWDER Extra Pure 100 gm,,,Lab Chem and Reagents,7000
OIQ-3490,MOLYBDENUM AAS STANDARD SLOUTION 1000 ± 2 mg/Ltr. Mo In Diluted HCl 100 ml,,,Lab Chem and Reagents,1800
OIQ-3491,MOLYBDENUM AAS STANDARD SLOUTION 1000 ± 2 mg/Ltr. Mo In Diluted HCl 500 ml,,,Lab Chem and Reagents,3000
OIQ-3492,MOLYBDENUM DISUPHIDE POWDER 98% 100 gm,,,Lab Chem and Reagents,1700
OIQ-3493,MOLYBDENUM DISUPHIDE POWDER 98% 500 gm,,,Lab Chem and Reagents,8000
OIQ-3494,MOLYBDENUM TRIOXIDE 99% Extra Pure 100 gm,,,Lab Chem and Reagents,1600
OIQ-3495,MOLYBDENUM TRIOXIDE 99% Extra Pure 500 gm,,,Lab Chem and Reagents,7500
OIQ-3496,MOLYBDENUM TRIOXIDE 99.5% AR (Molybdenum trioxide) 100 gm,,,Lab Chem and Reagents,1800
OIQ-3497,MOLYBDENUM TRIOXIDE 99.5% AR (Molybdenum trioxide) 500 gm,,,Lab Chem and Reagents,8350
OIQ-3498,MOLYBDIC ACID 85% Extra Pure 100 gm,,,Lab Chem and Reagents,1700
OIQ-3499,MOLYBDIC ACID 85% Extra Pure 250 gm,,,Lab Chem and Reagents,3900
OIQ-3500,MOLYBDIC ACID 85% Extra Pure 500 gm,,,Lab Chem and Reagents,7500
OIQ-3501,MOLYBDIC ACID 85% AR 100 gm,,,Lab Chem and Reagents,1800
OIQ-3502,MOLYBDIC ACID 85% AR 500 gm,,,Lab Chem and Reagents,7800
OIQ-3503,MONOTHIOGLYCEROL 90% AR 100 ml,,,Lab Chem and Reagents,3400
OIQ-3504,MONOTHIOGLYCEROL 90% AR 250 ml,,,Lab Chem and Reagents,6400
OIQ-3505,MONOTHIOGLYCEROL 90% AR 500 ml,,,Lab Chem and Reagents,12400
OIQ-3506,MORIN Dihydrate 96% AR (C.I. NO 75660) 1 gm,,,Lab Chem and Reagents,4400
OIQ-3507,MORIN Dihydrate 96% AR (C.I. NO 75660) 5 gm,,,Lab Chem and Reagents,18000
OIQ-3508,MORPHOLINE 98.5% Extra Pure 500 ml,,,Lab Chem and Reagents,800
OIQ-3509,MORPHOLINE 98.5% Extra Pure 2.5 Ltr.,,,Lab Chem and Reagents,3700
OIQ-3510,"MORPHOLINOPROPANE SULPHONIC ACID 99%
Extra Pure 25 gm",,,Lab Chem and Reagents,1250
OIQ-3511,"MORPHOLINOPROPANE SULPHONIC ACID 99%
Extra Pure 100 gm",,,Lab Chem and Reagents,3500
OIQ-3512,"MORPHOLINOPROPANE SULPHONIC ACID 99%
Extra Pure 500 gm",,,Lab Chem and Reagents,16000
